raw_alt,region,source,titre,prix,surface_m2,rooms,localisation,code_postal,ville
Terrain avec maison neuve à vendre 299 878 € 6 pièces 4 chambres 127 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,299878.0,127.0,6.0,,,
Terrain avec maison neuve à vendre 254 900 € 1 pièce 4 chambres 104 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,254900.0,104.0,1.0,,,
Maison à vendre 547 000 € 7 pièces 4 chambres 190 m² 762 m² de terrain Ver-sur-Launette 60950,Hauts-de-France,logicimmo,,547000.0,190.0,7.0,,,
Appartement à vendre - neuf 171 000 € 1 pièce 35 m² 3ème étage dès le 31/03/2028 Saint Honoré-Jeanne d'Arc Amiens 80000,Hauts-de-France,logicimmo,,171000.0,35.0,1.0,,,
"Appartement à vendre 467 000 € 2 pièces 29,5 m² Étage 2/5 Paris 7ème 75007",Hauts-de-France,logicimmo,,467000.0,29.5,2.0,,,
"Maison à vendre - neuf 343 000 € 5 pièces 101,2 m² 319,2 m² de terrain Reservoirs Compiegne 60200",Hauts-de-France,logicimmo,,343000.0,101.2,5.0,,,
"Appartement à vendre - neuf 209 900 € 3 pièces 63,1 m² Étage 1/6 dès le 31/12/2028 Gare Béthune 62400",Hauts-de-France,logicimmo,,209900.0,63.1,3.0,,,
"Appartement à vendre - neuf 268 000 € 3 pièces 72,8 m² Amiens 2-La Vallée Amiens 80000",Hauts-de-France,logicimmo,,268000.0,72.8,3.0,,,
"Appartement à vendre - neuf 275 000 € 3 pièces 2 chambres 63,7 m² 1er étage Flocon Tourcoing 59200",Hauts-de-France,logicimmo,,275000.0,63.7,3.0,,,
Maison à vendre 220 000 € 6 pièces 4 chambres 138 m² 160 m² de terrain Cheminots-Acacias-Faubourg de Lille Valenciennes 59300,Hauts-de-France,logicimmo,,220000.0,138.0,6.0,,,
Terrain avec maison neuve à vendre 284 900 € 2 pièces 4 chambres 124 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,284900.0,124.0,2.0,,,
Terrain avec maison neuve à vendre 284 900 € 2 pièces 4 chambres 124 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,284900.0,124.0,2.0,,,
Maison à vendre 535 000 € 7 pièces 5 chambres 215 m² 1 600 m² de terrain Bersée 59235,Hauts-de-France,logicimmo,,535000.0,215.0,7.0,,,
Maisons Babeau Seguin,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 211 098 € 5 pièces 4 chambres 95 m² 1 423 m² de terrain Avenue de Compiegne Villers-Cotterêts 02600,Hauts-de-France,logicimmo,,211098.0,95.0,5.0,,,
"Appartement à vendre - neuf 174 000 € 2 pièces 43,5 m² RDC dès le 31/03/2028 Saint Honoré-Jeanne d'Arc Amiens 80000",Hauts-de-France,logicimmo,,174000.0,43.5,2.0,,,
"Appartement à vendre - neuf 207 344 € 3 pièces 68,3 m² RDC dès le 01/07/2027 Petite Synthe-Meunerie-Dessinguez Dunkerque 59640",Hauts-de-France,logicimmo,,207344.0,68.3,3.0,,,
"Appartement à vendre - neuf 247 900 € 3 pièces 2 chambres 57,8 m² RDC/4 La Vallée-Petit Lannoy Hem 59510",Hauts-de-France,logicimmo,,247900.0,57.8,3.0,,,
"Appartement à vendre - neuf 223 000 € 3 pièces 2 chambres 60,8 m² 3ème étage Industriel Creil 60100",Hauts-de-France,logicimmo,,223000.0,60.8,3.0,,,
"Appartement à vendre 714 000 € 3 pièces 2 chambres 74,7 m² 3ème étage Deauville 14800",Hauts-de-France,logicimmo,,714000.0,74.7,3.0,,,
"Appartement à vendre - neuf 557 000 € 4 pièces 3 chambres 125,8 m² dès le 31/12/2027 Meaulens Saint Gery Arras 62000",Hauts-de-France,logicimmo,,557000.0,125.8,4.0,,,
"Appartement à vendre 145 000 € 3 pièces 1 chambre 50,8 m² Étage 1/1 Verneuil-en-Halatte 60550",Hauts-de-France,logicimmo,,145000.0,50.8,3.0,,,
"Appartement à vendre - neuf 219 000 € 3 pièces 2 chambres 65,2 m² 2ème étage Industriel Creil 60100",Hauts-de-France,logicimmo,,219000.0,65.2,3.0,,,
Appartement à vendre 180 000 € 2 pièces 1 chambre 30 m² Étage 2/2 La Canardiere-Le Castel Chantilly 60500,Hauts-de-France,logicimmo,,180000.0,30.0,2.0,,,
Terrain avec maison neuve à vendre 285 900 € 2 pièces 4 chambres 124 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,285900.0,124.0,2.0,,,
Terrain avec maison neuve à vendre 284 000 € 2 pièces 4 chambres 124 m² 456 m² de terrain Fouilloy 80800,Hauts-de-France,logicimmo,,284000.0,124.0,2.0,,,
Maison à vendre 149 000 € 4 pièces 2 chambres 60 m² 21 m² de terrain Mouy 60250,Hauts-de-France,logicimmo,,149000.0,60.0,4.0,,,
"Terrain avec maison neuve à vendre 263 813 € 5 pièces 3 chambres 91,9 m² 576 m² de terrain Pont-Noyelles 80115",Hauts-de-France,logicimmo,,263813.0,91.9,5.0,,,
Terrain avec maison neuve à vendre 297 900 € 2 pièces 4 chambres 115 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,297900.0,115.0,2.0,,,
Maisons MTLF,Hauts-de-France,logicimmo,,,,,,,
"Terrain avec maison neuve à vendre 335 000 € 7 pièces 5 chambres 98,3 m² 402 m² de terrain Centre Ville Senlis 60300",Hauts-de-France,logicimmo,,335000.0,98.3,7.0,,,
Maison à vendre 1 297 000 € 7 pièces 6 chambres 263 m² Marcq en Baroeul 59700,Hauts-de-France,logicimmo,,1297000.0,263.0,7.0,,,
Maisons Babeau Seguin,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 260 254 € 5 pièces 4 chambres 100 m² 2 335 m² de terrain Avenue de Compiegne Villers-Cotterêts 02600,Hauts-de-France,logicimmo,,260254.0,100.0,5.0,,,
"Appartement à vendre - neuf 330 000 € 2 pièces 47,6 m² RDC Le mail Vélizy-Villacoublay 78140",Hauts-de-France,logicimmo,,330000.0,47.6,2.0,,,
"Appartement à vendre 117 000 € 2 pièces 1 chambre 34,1 m² RDC Amiens 80000",Hauts-de-France,logicimmo,,117000.0,34.1,2.0,,,
Appartement à vendre 180 000 € 3 pièces 2 chambres 70 m² RDC Andeville 60570,Hauts-de-France,logicimmo,,180000.0,70.0,3.0,,,
MAISONS SESAME,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 299 000 € 6 pièces 4 chambres 101 m² 633 m² de terrain Esches 60110,Hauts-de-France,logicimmo,,299000.0,101.0,6.0,,,
Terrain avec maison neuve à vendre 269 000 € 2 pièces 4 chambres 124 m² Heilly 80800,Hauts-de-France,logicimmo,,269000.0,124.0,2.0,,,
"Terrain avec maison neuve à vendre 299 800 € 7 pièces 5 chambres 115,9 m² 355 m² de terrain Longueau 80330",Hauts-de-France,logicimmo,,299800.0,115.9,7.0,,,
Maisons MTLF,Hauts-de-France,logicimmo,,,,,,,
"Terrain avec maison neuve à vendre 258 000 € 7 pièces 5 chambres 98,3 m² Avenue de Compiegne Villers-Cotterêts 02600",Hauts-de-France,logicimmo,,258000.0,98.3,7.0,,,
Terrain avec maison neuve à vendre 249 890 € 5 pièces 4 chambres 104 m² 351 m² de terrain Vecquemont 80800,Hauts-de-France,logicimmo,,249890.0,104.0,5.0,,,
Terrain avec maison neuve à vendre 427 000 € 2 pièces 4 chambres 124 m² Saint-Fuscien 80680,Hauts-de-France,logicimmo,,427000.0,124.0,2.0,,,
"Appartement à vendre - neuf 246 720 € 3 pièces 60,1 m² 1er étage Saint Honoré-Jeanne d'Arc Amiens 80000",Hauts-de-France,logicimmo,,246720.0,60.1,3.0,,,
"Appartement à vendre - neuf 189 000 € 2 pièces 44,1 m² RDC Saint Honoré-Jeanne d'Arc Amiens 80000",Hauts-de-France,logicimmo,,189000.0,44.1,2.0,,,
"Appartement à vendre - neuf 256 000 € 2 pièces 1 chambre 44,4 m² dès le 01/07/2026 Randon Berck-sur-Mer 62600",Hauts-de-France,logicimmo,,256000.0,44.4,2.0,,,
Maison à vendre 485 000 € 7 pièces 5 chambres 178 m² 2 400 m² de terrain Sud Orchies 59310,Hauts-de-France,logicimmo,,485000.0,178.0,7.0,,,
"Appartement à vendre - neuf 499 900 € 4 pièces 3 chambres 81,7 m² RDC/3 Centre Ville Wambrechies 59118",Hauts-de-France,logicimmo,,499900.0,81.7,4.0,,,
Appartement à vendre - neuf 268 000 € 3 pièces 2 chambres 56 m² Nord Ormesson-sur-Marne 94490,Hauts-de-France,logicimmo,,268000.0,56.0,3.0,,,
"Appartement à vendre - neuf 139 000 € 2 pièces 40,2 m² 1er étage dès le 30/06/2026 Rive Gauche-Rouher Creil 60100",Hauts-de-France,logicimmo,,139000.0,40.2,2.0,,,
"Appartement à vendre - neuf 286 000 € 3 pièces 66,2 m² Étage 1/7 dès le 31/03/2027 Centre-Victoire Dunkerque 59240",Hauts-de-France,logicimmo,,286000.0,66.2,3.0,,,
Appartement à vendre - neuf 380 000 € 4 pièces 87 m² RDC dès le 30/06/2026 Centre-Victoire Dunkerque 59140,Hauts-de-France,logicimmo,,380000.0,87.0,4.0,,,
Appartement à vendre - neuf 250 000 € 3 pièces 2 chambres 60 m² dès le 31/12/2027 Malo les Bains-Terminus Dunkerque 59140,Hauts-de-France,logicimmo,,250000.0,60.0,3.0,,,
Terrain avec maison neuve à vendre 301 000 € 2 pièces 4 chambres 124 m² 340 m² de terrain Boves 80440,Hauts-de-France,logicimmo,,301000.0,124.0,2.0,,,
Terrain avec maison neuve à vendre 397 000 € 1 pièce 4 chambres 104 m² Saint-Fuscien 80680,Hauts-de-France,logicimmo,,397000.0,104.0,1.0,,,
Terrain avec maison neuve à vendre 429 000 € 2 pièces 4 chambres 124 m² Saint-Fuscien 80680,Hauts-de-France,logicimmo,,429000.0,124.0,2.0,,,
"Appartement à vendre - neuf 248 700 € 4 pièces 78,1 m² 3 étages dès le 01/04/2027 Orchies 59310",Hauts-de-France,logicimmo,,248700.0,78.1,4.0,,,
"Appartement à vendre - neuf 252 321 € 4 pièces 77,5 m² 1er étage Royallieu Compiegne 60200",Hauts-de-France,logicimmo,,252321.0,77.5,4.0,,,
Maison de ville à vendre 239 000 € 4 pièces 2 chambres 86 m² 297 m² de terrain Saint Ladre-La Sablonniere Crépy-en-Valois 60800,Hauts-de-France,logicimmo,,239000.0,86.0,4.0,,,
"Appartement à vendre 189 000 € 2 pièces 1 chambre 55,4 m² RDC Vallée Blanc Four Roncq 59223",Hauts-de-France,logicimmo,,189000.0,55.4,2.0,,,
Maison à vendre 325 000 € 5 pièces 3 chambres 100 m² 140 m² de terrain Fleurines 60700,Hauts-de-France,logicimmo,,325000.0,100.0,5.0,,,
"Appartement à vendre - neuf 235 000 € 3 pièces 2 chambres 59,8 m² 1er étage Barneville-Carteret 50270",Hauts-de-France,logicimmo,,235000.0,59.8,3.0,,,
Terrain avec maison neuve à vendre 314 000 € 4 chambres 115 m² 340 m² de terrain Boves 80440,Hauts-de-France,logicimmo,,314000.0,115.0,,,,
Maisons Babeau Seguin,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 200 352 € 5 pièces 4 chambres 111 m² 3 032 m² de terrain Avenue de Compiegne Villers-Cotterêts 02600,Hauts-de-France,logicimmo,,200352.0,111.0,5.0,,,
Maison à vendre 355 000 € 8 pièces 4 chambres 155 m² Caulier Lille 59260,Hauts-de-France,logicimmo,,355000.0,155.0,8.0,,,
"Appartement à vendre 385 000 € 3 pièces 2 chambres 65,5 m² 2ème étage Senlis 60300",Hauts-de-France,logicimmo,,385000.0,65.5,3.0,,,
Appartement à vendre - neuf 169 000 € 2 pièces 45 m² Étage 1/5 dès le 15/06/2027 Meaulens Saint Gery Arras 62000,Hauts-de-France,logicimmo,,169000.0,45.0,2.0,,,
MAISONS DEMEURANCE AGENCE DE LILLE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 277 000 € 4 pièces 3 chambres 91 m² 752 m² de terrain Le Bourg-Les Masures La Chapelle-d'Armentières 59930,Hauts-de-France,logicimmo,,277000.0,91.0,4.0,,,
Maison à vendre 224 000 € 5 pièces 3 chambres 90 m² 256 m² de terrain Pont-Sainte-Maxence 60700,Hauts-de-France,logicimmo,,224000.0,90.0,5.0,,,
"Maison à vendre 215 000 € 4 pièces 2 chambres 62,3 m² 230 m² de terrain Fleurines 60700",Hauts-de-France,logicimmo,,215000.0,62.3,4.0,,,
"Appartement à vendre 462 000 € 4 pièces 3 chambres 81,4 m² Étage 2/3 Vieux Lille Lille 59000",Hauts-de-France,logicimmo,,462000.0,81.4,4.0,,,
Maison à vendre 779 000 € 8 pièces 5 chambres 206 m² 2 268 m² de terrain Ennetières-en-Weppes 59320,Hauts-de-France,logicimmo,,779000.0,206.0,8.0,,,
"Appartement à vendre - neuf 634 000 € 5 pièces 3 chambres 133,7 m² dès le 22/05/2028 Sainte Helene Saint-André-Lez-Lille 59350",Hauts-de-France,logicimmo,,634000.0,133.7,5.0,,,
Appartement à vendre - neuf 233 000 € 2 pièces 42 m² 3ème étage dès le 15/11/2027 Vauban-100 Maisons-Mairie Mouvaux 59420,Hauts-de-France,logicimmo,,233000.0,42.0,2.0,,,
Appartement à vendre - neuf 520 000 € 3 pièces 110 m² dès le 31/12/2025 Centre Ville Reims 51100,Hauts-de-France,logicimmo,,520000.0,110.0,3.0,,,
"Appartement à vendre - neuf 237 000 € 3 pièces 62,5 m² RDC dès le 31/03/2028 Saint Honoré-Jeanne d'Arc Amiens 80000",Hauts-de-France,logicimmo,,237000.0,62.5,3.0,,,
Appartement à vendre - neuf 284 900 € 3 pièces 69 m² 2ème étage dès le 30/05/2027 Randon Berck 62600,Hauts-de-France,logicimmo,,284900.0,69.0,3.0,,,
"Appartement à vendre - neuf 284 900 € 4 pièces 2 chambres 66,6 m² Étage 1/4 La Vallée-Petit Lannoy Hem 59510",Hauts-de-France,logicimmo,,284900.0,66.6,4.0,,,
"Appartement à vendre - neuf 234 000 € 3 pièces 58,2 m² RDC dès le 01/07/2027 Bon Secours Senlis 60300",Hauts-de-France,logicimmo,,234000.0,58.2,3.0,,,
"Appartement à vendre - neuf 253 000 € 3 pièces 69,3 m² Étage 1/3 dès le 31/12/2027 Centre Chateau Thierry 02400",Hauts-de-France,logicimmo,,253000.0,69.3,3.0,,,
"Appartement à vendre - neuf 187 400 € 2 pièces 33,6 m² 5ème étage Hôtel de Ville-Pont de Bois Villeneuve d Ascq 59650",Hauts-de-France,logicimmo,,187400.0,33.6,2.0,,,
"Appartement à vendre - neuf 145 000 € 2 pièces 42,7 m² 1er étage Saint Michel-Tertiales-Le Rôleur Valenciennes 59300",Hauts-de-France,logicimmo,,145000.0,42.7,2.0,,,
Appartement à vendre - neuf 167 042 € 2 pièces 1 chambre 45 m² 4ème étage Centre Ville-Fin de la Guerre Tourcoing 59200,Hauts-de-France,logicimmo,,167042.0,45.0,2.0,,,
Appartement à vendre - neuf 273 421 € 4 pièces 101 m² 3ème étage Gournay-Jaurès-Gare Creil 60100,Hauts-de-France,logicimmo,,273421.0,101.0,4.0,,,
Appartement à vendre - neuf 347 000 € 5 pièces 108 m² 1er étage dès le 31/03/2026 Le Paradis-Les Tertres Templeuve-en-Pévèle 59242,Hauts-de-France,logicimmo,,347000.0,108.0,5.0,,,
Appartement à vendre - neuf 207 400 € 3 pièces 2 chambres 60 m² 1er étage Blanc Seau Tourcoing 59200,Hauts-de-France,logicimmo,,207400.0,60.0,3.0,,,
"Terrain avec maison neuve à vendre 349 397 € 6 pièces 3 chambres 133,7 m² 388 m² de terrain Longueau 80330",Hauts-de-France,logicimmo,,349397.0,133.7,6.0,,,
Appartement à vendre - neuf 335 000 € 2 pièces 42 m² Europe-Les Marolles Chatou 78400,Hauts-de-France,logicimmo,,335000.0,42.0,2.0,,,
"Terrain avec maison neuve à vendre 349 397 € 6 pièces 3 chambres 133,7 m² 388 m² de terrain Longueau 80330",Hauts-de-France,logicimmo,,349397.0,133.7,6.0,,,
"Appartement à vendre - neuf 369 000 € 4 pièces 3 chambres 93,7 m² dès le 30/06/2026 Centre-Plat Vinage Roncq 59223",Hauts-de-France,logicimmo,,369000.0,93.7,4.0,,,
Maison à vendre - neuf 276 000 € 4 pièces 3 chambres 83 m² Bornel 60540,Hauts-de-France,logicimmo,,276000.0,83.0,4.0,,,
MAISON CONFIANCE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 178 010 € 4 pièces 2 chambres 90 m² 719 m² de terrain Thieuloy-Saint-Antoine 60210,Hauts-de-France,logicimmo,,178010.0,90.0,4.0,,,
MAISONS DEMEURANCE AGENCE DE LILLE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 317 000 € 5 pièces 4 chambres 115 m² 752 m² de terrain Le Bourg-Les Masures La Chapelle-d'Armentières 59930,Hauts-de-France,logicimmo,,317000.0,115.0,5.0,,,
"Terrain avec maison neuve à vendre 309 262 € 5 pièces 4 chambres 121,3 m² 800 m² de terrain Tortequesne 62490",Hauts-de-France,logicimmo,,309262.0,121.3,5.0,,,
"Terrain avec maison neuve à vendre 273 417 € 5 pièces 4 chambres 114,4 m² 400 m² de terrain Courchelettes 59552",Hauts-de-France,logicimmo,,273417.0,114.4,5.0,,,
Maison à vendre 399 000 € 3 pièces 2 chambres 107 m² Merignies 59710,Hauts-de-France,logicimmo,,399000.0,107.0,3.0,,,
"Maison à vendre - neuf 272 000 € 3 pièces 2 chambres 69,4 m² dès le 31/12/2027 Saint Ladre-La Sablonniere Crépy-en-Valois 60800",Hauts-de-France,logicimmo,,272000.0,69.4,3.0,,,
"Terrain avec maison neuve à vendre 268 000 € 4 pièces 3 chambres 109,3 m² 463 m² de terrain Rang-du-Fliers 62180",Hauts-de-France,logicimmo,,268000.0,109.3,4.0,,,
"Appartement à vendre - neuf 1 334 000 € 3 pièces 77,1 m² Littoral Le Touquet Paris Plage 62520",Hauts-de-France,logicimmo,,1334000.0,77.1,3.0,,,
"Appartement à vendre - neuf 147 000 € 2 pièces 42,5 m² 1er étage dès le 30/06/2028 Le Colbras Halluin 59250",Hauts-de-France,logicimmo,,147000.0,42.5,2.0,,,
Appartement à vendre - neuf 400 000 € 4 pièces 3 chambres 100 m² 2ème étage Volkrange Thionville 57100,Hauts-de-France,logicimmo,,400000.0,100.0,4.0,,,
"Appartement à vendre - neuf 370 500 € 3 pièces 62,9 m² 1er étage dès le 31/03/2027 Croisé Laroche-Rouges Barres Marcq-en-Baroeul 59700",Hauts-de-France,logicimmo,,370500.0,62.9,3.0,,,
"Appartement à vendre - neuf 819 000 € 3 pièces 66,4 m² Littoral Le Touquet Paris Plage 62520",Hauts-de-France,logicimmo,,819000.0,66.4,3.0,,,
"Appartement à vendre - neuf 630 000 € 4 pièces 3 chambres 129,9 m² RDC Brigode-Ascq-Haute Borne Villeneuve-d'Ascq 59491",Hauts-de-France,logicimmo,,630000.0,129.9,4.0,,,
Appartement à vendre - neuf 159 000 € 2 pièces 42 m² 3ème étage dès le 30/06/2027 Centre Marly 59770,Hauts-de-France,logicimmo,,159000.0,42.0,2.0,,,
Appartement à vendre - neuf 198 692 € 3 pièces 61 m² 2ème étage dès le 30/06/2026 Route d'Houplines Armentières 59280,Hauts-de-France,logicimmo,,198692.0,61.0,3.0,,,
Appartement à vendre - neuf 219 000 € 2 pièces 1 chambre 40 m² dès le 30/09/2028 Lille Sud Lille 59000,Hauts-de-France,logicimmo,,219000.0,40.0,2.0,,,
Appartement à vendre - neuf 239 000 € 2 pièces 1 chambre 40 m² dès le 31/12/2026 L'Abbaye Marquette-Lez-Lille 59520,Hauts-de-France,logicimmo,,239000.0,40.0,2.0,,,
"Appartement à vendre - neuf 299 000 € 3 pièces 2 chambres 65,2 m² 3ème étage Centre Lille 59000",Hauts-de-France,logicimmo,,299000.0,65.2,3.0,,,
"Terrain avec maison neuve à vendre 329 000 € 5 pièces 3 chambres 104,4 m² 388 m² de terrain Longueau 80330",Hauts-de-France,logicimmo,,329000.0,104.4,5.0,,,
"Terrain avec maison neuve à vendre 329 000 € 5 pièces 3 chambres 104,4 m² 388 m² de terrain Longueau 80330",Hauts-de-France,logicimmo,,329000.0,104.4,5.0,,,
MAISONS DEMEURANCE AGENCE DE LILLE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 374 400 € 4 pièces 3 chambres 122 m² 513 m² de terrain Place d'Armes et du Barlet Douai 59500,Hauts-de-France,logicimmo,,374400.0,122.0,4.0,,,
Appartement à vendre 269 000 € 2 pièces 1 chambre 31 m² Étage 4/6 Silly-Gallieni Boulogne Billancourt 92100,Hauts-de-France,logicimmo,,269000.0,31.0,2.0,,,
MAISONS DEMEURANCE AGENCE DE LILLE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 347 000 € 4 pièces 3 chambres 122 m² 800 m² de terrain Wahagnies 59261,Hauts-de-France,logicimmo,,347000.0,122.0,4.0,,,
Terrain avec maison neuve à vendre 440 000 € 4 chambres 115 m² Saint-Fuscien 80680,Hauts-de-France,logicimmo,,440000.0,115.0,,,,
Maison à vendre 418 000 € 5 pièces 3 chambres 100 m² 301 m² de terrain Clémenceau Calmette Marcq en Baroeul 59700,Hauts-de-France,logicimmo,,418000.0,100.0,5.0,,,
Appartement à vendre 115 000 € 2 pièces 1 chambre 29 m² RDC/1 Le Paradis-Les Tertres Templeuve 59242,Hauts-de-France,logicimmo,,115000.0,29.0,2.0,,,
MAISON CONFIANCE,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 229 900 € 3 pièces 2 chambres 86 m² 651 m² de terrain Cuignières 60130,Hauts-de-France,logicimmo,,229900.0,86.0,3.0,,,
"Appartement à vendre - neuf 310 000 € 3 pièces 57,9 m² 2ème étage dès le 15/11/2027 Vauban-100 Maisons-Mairie Mouvaux 59420",Hauts-de-France,logicimmo,,310000.0,57.9,3.0,,,
"Appartement à vendre - neuf 202 910 € 3 pièces 65,5 m² 1er étage dès le 30/06/2026 Rive Gauche-Rouher Creil 60100",Hauts-de-France,logicimmo,,202910.0,65.5,3.0,,,
Appartement à vendre - neuf 257 000 € 3 pièces 63 m² 2ème étage Est Linselles 59126,Hauts-de-France,logicimmo,,257000.0,63.0,3.0,,,
"Appartement à vendre - neuf 349 000 € 3 pièces 2 chambres 65,4 m² Bourg-Centre Ville-Saint Vincent Marcq en Baroeul 59700",Hauts-de-France,logicimmo,,349000.0,65.4,3.0,,,
"Appartement à vendre - neuf 164 000 € 2 pièces 45,3 m² 1er étage dès le 01/01/2028 Ouest Venette 60280",Hauts-de-France,logicimmo,,164000.0,45.3,2.0,,,
Appartement à vendre - neuf 206 604 € 3 pièces 2 chambres 63 m² 2ème étage Centre Ville-Fin de la Guerre Tourcoing 59200,Hauts-de-France,logicimmo,,206604.0,63.0,3.0,,,
MAISONS QUALITY,Hauts-de-France,logicimmo,,,,,,,
Terrain avec maison neuve à vendre 260 000 € 5 pièces 4 chambres 133 m² 755 m² de terrain Jouy-sous-Thelle 60240,Hauts-de-France,logicimmo,,260000.0,133.0,5.0,,,
